NA,target.row,dist.to.feature,feature.name,feature.strand
1471.25,770,-31,NM_001010926,-
1471.26,771,-34,NM_001010926,-
1471.27,772,-37,NM_001010926,-
1471.28,773,-50,NM_001010926,-
1471.29,774,-51,NM_001010926,-
1471.3,775,-52,NM_001010926,-
1471.31,776,-53,NM_001010926,-
1471.32,777,-57,NM_001010926,-
1471.33,778,-60,NM_001010926,-
1471.34,779,-68,NM_001010926,-
1471.35,780,-78,NM_001010926,-
1471.36,781,-79,NM_001010926,-
1471.37,782,-82,NM_001010926,-
1471.38,783,-85,NM_001010926,-
1471.39,784,-86,NM_001010926,-
1471.4,785,-87,NM_001010926,-
1471.41,786,-88,NM_001010926,-
1471.42,787,-91,NM_001010926,-
1471.43,788,-92,NM_001010926,-
1471.44,789,-104,NM_001010926,-
1471.45,790,-105,NM_001010926,-
1471.46,791,-106,NM_001010926,-
1471.47,792,-107,NM_001010926,-
1471.48,793,-118,NM_001010926,-
1471.49,794,-215,NM_001010926,-
1471.5,795,-217,NM_001010926,-
1471.51,796,-219,NM_001010926,-
1471.52,797,-231,NM_001010926,-
1471.53,798,-655,NM_001010926,-
1471.54,799,-680,NM_001010926,-
1471.55,800,-689,NM_001010926,-
1471.56,801,-2439,NM_001010926,-
1471.57,802,-5873,NM_001010926,-
1471.58,803,-10412,NM_001010926,-
1471.59,804,-10413,NM_001010926,-
1471.6,805,-10417,NM_001010926,-
1471.61,806,-10442,NM_001010926,-
1471.62,807,-10444,NM_001010926,-
1471.63,808,-10729,NM_001010926,-
1471.64,809,-10741,NM_001010926,-
1471.65,810,-10743,NM_001010926,-
1471.66,811,-10759,NM_001010926,-
1469,812,-4,NR_037844,-
1469.1,813,-82,NR_037844,-
1469.2,814,-1632,NR_037844,-
1481,815,9934,NR_121638,+
1481.1,816,9937,NR_121638,+
1477,817,8709,NM_001195736,+
1477.1,818,11156,NM_001195736,+
1477.2,819,17304,NM_001195736,+
1477.3,820,19278,NM_001195736,+
1477.4,821,21216,NM_001195736,+
1480,822,4552,NM_033467,-
1480.1,823,4158,NM_033467,-
1480.2,824,-11279,NM_033467,-
1480.3,825,-11330,NM_033467,-
262,826,6246,NM_001242672,-
262.1,827,155,NM_001242672,-
262.2,828,139,NM_001242672,-
262.3,829,131,NM_001242672,-
262.4,830,-125,NM_001242672,-
262.5,831,-167,NM_001242672,-
262.6,832,-169,NM_001242672,-
262.7,833,-172,NM_001242672,-
262.8,834,-174,NM_001242672,-
262.9,835,-182,NM_001242672,-
262.1,836,-294,NM_001242672,-
262.11,837,-298,NM_001242672,-
262.12,838,-302,NM_001242672,-
262.13,839,-305,NM_001242672,-
262.14,840,-307,NM_001242672,-
262.15,841,-332,NM_001242672,-
262.16,842,-335,NM_001242672,-
262.17,843,-340,NM_001242672,-
262.18,844,-358,NM_001242672,-
262.19,845,-360,NM_001242672,-
262.2,846,-364,NM_001242672,-
262.21,847,-365,NM_001242672,-
262.22,848,-388,NM_001242672,-
262.23,849,-389,NM_001242672,-
262.24,850,-395,NM_001242672,-
262.25,851,-396,NM_001242672,-
262.26,852,-10417,NM_001242672,-
262.27,853,-12888,NM_001242672,-
262.28,854,-13494,NM_001242672,-
262.29,855,-17881,NM_001242672,-
262.3,856,-18154,NM_001242672,-
262.31,857,-18164,NM_001242672,-
262.32,858,-18165,NM_001242672,-
262.33,859,-19669,NM_001242672,-
262.34,860,-25115,NM_001242672,-
262.35,861,-32717,NM_001242672,-
262.36,862,-65603,NM_001242672,-
262.37,863,-65617,NM_001242672,-
262.38,864,-65623,NM_001242672,-
262.39,865,-65636,NM_001242672,-
262.4,866,-67402,NM_001242672,-
262.41,867,-67544,NM_001242672,-
262.42,868,-72680,NM_001242672,-
262.43,869,-74092,NM_001242672,-
262.44,870,-75235,NM_001242672,-
262.45,871,-78710,NM_001242672,-
262.46,872,-78743,NM_001242672,-
262.47,873,-86354,NM_001242672,-
262.48,874,-86730,NM_001242672,-
262.49,875,-86733,NM_001242672,-
262.5,876,-86750,NM_001242672,-
262.51,877,-87426,NM_001242672,-
262.52,878,-90197,NM_001242672,-
262.53,879,-90209,NM_001242672,-
262.54,880,-94864,NM_001242672,-
262.55,881,-97887,NM_001242672,-
262.56,882,-99253,NM_001242672,-
262.57,883,-99285,NM_001242672,-
262.58,884,-99331,NM_001242672,-
262.59,885,-104955,NM_001242672,-
262.6,886,-104957,NM_001242672,-
262.61,887,-104964,NM_001242672,-
262.62,888,-109766,NM_001242672,-
262.63,889,-114488,NM_001242672,-
1482,890,-108730,NM_080431,+
1482.1,891,-104459,NM_080431,+
1482.2,892,-104457,NM_080431,+
1482.3,893,-104435,NM_080431,+
1482.4,894,-102194,NM_080431,+
1482.5,895,-97812,NM_080431,+
1482.6,896,-97805,NM_080431,+
1482.7,897,-97795,NM_080431,+
1482.8,898,-93138,NM_080431,+
1482.9,899,-90765,NM_080431,+
1482.1,900,-87935,NM_080431,+
1482.11,901,-87903,NM_080431,+
1482.12,902,-51456,NM_080431,+
1482.13,903,-51404,NM_080431,+
1482.14,904,-51391,NM_080431,+
1482.15,905,-42457,NM_080431,+
1482.16,906,-42173,NM_080431,+
1482.17,907,-42162,NM_080431,+
1482.18,908,-38198,NM_080431,+
1482.19,909,-37939,NM_080431,+
1482.2,910,-37931,NM_080431,+
1482.21,911,-37308,NM_080431,+
1482.22,912,-36165,NM_080431,+
1482.23,913,-36149,NM_080431,+
1482.24,914,-21713,NM_080431,+
1482.25,915,-9722,NM_080431,+
1482.26,916,-9700,NM_080431,+
1482.27,917,-7194,NM_080431,+
1482.28,918,-6488,NM_080431,+
1482.29,919,-6475,NM_080431,+
1482.3,920,-6474,NM_080431,+
1482.31,921,-4314,NM_080431,+
1482.32,922,-2759,NM_080431,+
1482.33,923,234,NM_080431,+
1482.34,924,2780,NM_080431,+
1482.35,925,10895,NM_080431,+
1483,926,4178,NR_024371,-
1483.1,927,4176,NR_024371,-
1483.2,928,4171,NR_024371,-
1483.3,929,4163,NR_024371,-
1483.4,930,4153,NR_024371,-
1483.5,931,4139,NR_024371,-
1483.6,932,4042,NR_024371,-
1483.7,933,4041,NR_024371,-
1483.8,934,4026,NR_024371,-
1483.9,935,4019,NR_024371,-
1483.1,936,542,NR_024371,-
24,937,-452,NM_199454,+
24.1,938,-444,NM_199454,+
24.2,939,-439,NM_199454,+
27,940,854,NM_022114,+
27.1,941,1271,NM_022114,+
27.2,942,1272,NM_022114,+
27.3,943,1274,NM_022114,+
27.4,944,1275,NM_022114,+
27.5,945,1433,NM_022114,+
27.6,946,1437,NM_022114,+
27.7,947,1536,NM_022114,+
27.8,948,1544,NM_022114,+
27.9,949,1564,NM_022114,+
27.1,950,1567,NM_022114,+
27.11,951,1572,NM_022114,+
27.12,952,1589,NM_022114,+
27.13,953,1591,NM_022114,+
27.14,954,1595,NM_022114,+
27.15,955,1636,NM_022114,+
27.16,956,1647,NM_022114,+
27.17,957,1722,NM_022114,+
27.18,958,1738,NM_022114,+
27.19,959,1746,NM_022114,+
27.2,960,1747,NM_022114,+
27.21,961,1771,NM_022114,+
27.22,962,1781,NM_022114,+
27.23,963,1913,NM_022114,+
27.24,964,1920,NM_022114,+
27.25,965,1929,NM_022114,+
27.26,966,1945,NM_022114,+
27.27,967,1972,NM_022114,+
27.28,968,2062,NM_022114,+
27.29,969,2080,NM_022114,+
27.3,970,2121,NM_022114,+
27.31,971,2127,NM_022114,+
27.32,972,2808,NM_022114,+
27.33,973,2863,NM_022114,+
27.34,974,4003,NM_022114,+
27.35,975,7281,NM_022114,+
27.36,976,7295,NM_022114,+
27.37,977,9863,NM_022114,+
27.38,978,9864,NM_022114,+
27.39,979,9874,NM_022114,+
27.4,980,9967,NM_022114,+
27.41,981,9969,NM_022114,+
27.42,982,9974,NM_022114,+
27.43,983,17549,NM_022114,+
27.44,984,17558,NM_022114,+
27.45,985,20673,NM_022114,+
27.46,986,23588,NM_022114,+
1485,987,-27055,NR_036215,+
1485.1,988,-22529,NR_036215,+
1485.2,989,-22524,NR_036215,+
1485.3,990,-22463,NR_036215,+
1485.4,991,-20623,NR_036215,+
1485.5,992,-10778,NR_036215,+
1485.6,993,-10303,NR_036215,+
1485.7,994,-10272,NR_036215,+
1485.8,995,-10252,NR_036215,+
1485.9,996,-9447,NR_036215,+
1485.1,997,-7195,NR_036215,+
1485.11,998,-7182,NR_036215,+
1485.12,999,1580,NR_036215,+
1485.13,1000,1626,NR_036215,+
1485.14,1001,1639,NR_036215,+
1485.15,1002,6201,NR_036215,+
1485.16,1003,6204,NR_036215,+
1485.17,1004,6277,NR_036215,+
1485.18,1005,7042,NR_036215,+
1485.19,1006,7058,NR_036215,+
1485.2,1007,8318,NR_036215,+
1485.21,1008,8321,NR_036215,+
1485.22,1009,8328,NR_036215,+
1485.23,1010,8353,NR_036215,+
1485.24,1011,12022,NR_036215,+
1485.25,1012,12034,NR_036215,+
1485.26,1013,12469,NR_036215,+
1485.27,1014,15203,NR_036215,+
1485.28,1015,15221,NR_036215,+
1485.29,1016,15236,NR_036215,+
1485.3,1017,15237,NR_036215,+
1485.31,1018,15283,NR_036215,+
1485.32,1019,15289,NR_036215,+
1485.33,1020,23798,NR_036215,+
1485.34,1021,25660,NR_036215,+
1485.35,1022,25673,NR_036215,+
1485.36,1023,26173,NR_036215,+
1485.37,1024,29161,NR_036215,+
1485.38,1025,29176,NR_036215,+
1485.39,1026,29188,NR_036215,+
1485.4,1027,29210,NR_036215,+
1485.41,1028,29214,NR_036215,+
1485.42,1029,29229,NR_036215,+
1485.43,1030,32137,NR_036215,+
1485.44,1031,32155,NR_036215,+
1485.45,1032,34272,NR_036215,+
1485.46,1033,34346,NR_036215,+
1485.47,1034,36540,NR_036215,+
1485.48,1035,36594,NR_036215,+
1485.49,1036,36611,NR_036215,+
1485.5,1037,47746,NR_036215,+
1485.51,1038,55363,NR_036215,+
1485.52,1039,55379,NR_036215,+
1485.53,1040,55412,NR_036215,+
1485.54,1041,55425,NR_036215,+
1485.55,1042,55434,NR_036215,+
1485.56,1043,58072,NR_036215,+
1485.57,1044,60638,NR_036215,+
1485.58,1045,60639,NR_036215,+
1485.59,1046,60664,NR_036215,+
1485.6,1047,60670,NR_036215,+
1485.61,1048,67287,NR_036215,+
1485.62,1049,67293,NR_036215,+
1485.63,1050,67358,NR_036215,+
1485.64,1051,71788,NR_036215,+
1485.65,1052,71857,NR_036215,+
1485.66,1053,75527,NR_036215,+
1485.67,1054,75609,NR_036215,+
1485.68,1055,77093,NR_036215,+
1485.69,1056,77106,NR_036215,+
1485.7,1057,77189,NR_036215,+
1485.71,1058,77190,NR_036215,+
1485.72,1059,77275,NR_036215,+
1485.73,1060,77289,NR_036215,+
1485.74,1061,80005,NR_036215,+
1485.75,1062,80138,NR_036215,+
1485.76,1063,85842,NR_036215,+
1485.77,1064,85853,NR_036215,+
1485.78,1065,90028,NR_036215,+
1485.79,1066,103916,NR_036215,+
1485.8,1067,103987,NR_036215,+
1485.81,1068,106371,NR_036215,+
1485.82,1069,106469,NR_036215,+
1485.83,1070,110792,NR_036215,+
1485.84,1071,110823,NR_036215,+
1485.85,1072,110885,NR_036215,+
1485.86,1073,110905,NR_036215,+
1485.87,1074,110916,NR_036215,+
1485.88,1075,113299,NR_036215,+
1485.89,1076,113357,NR_036215,+
1485.9,1077,113366,NR_036215,+
1485.91,1078,113367,NR_036215,+
1485.92,1079,113450,NR_036215,+
1485.93,1080,131276,NR_036215,+
1485.94,1081,136605,NR_036215,+
1485.95,1082,136619,NR_036215,+
1485.96,1083,140453,NR_036215,+
1485.97,1084,140476,NR_036215,+
1485.98,1085,142171,NR_036215,+
1485.99,1086,148540,NR_036215,+
1485.1,1087,148547,NR_036215,+
1485.101,1088,151306,NR_036215,+
1485.102,1089,154890,NR_036215,+
1485.103,1090,159914,NR_036215,+
1485.104,1091,159933,NR_036215,+
1485.105,1092,159934,NR_036215,+
1485.106,1093,159958,NR_036215,+
1485.107,1094,161844,NR_036215,+
1485.108,1095,161852,NR_036215,+
1485.109,1096,161895,NR_036215,+
1486,1097,-160811,NM_014448,+
1486.1,1098,-160804,NM_014448,+
1486.2,1099,-160777,NM_014448,+
1486.3,1100,-160717,NM_014448,+
1486.4,1101,-158978,NM_014448,+
1486.5,1102,-158957,NM_014448,+
1486.6,1103,-158099,NM_014448,+
1486.7,1104,-145611,NM_014448,+
1486.8,1105,-145602,NM_014448,+
1486.9,1106,-144308,NM_014448,+
1486.1,1107,-144257,NM_014448,+
1486.11,1108,-144229,NM_014448,+
1486.12,1109,-144224,NM_014448,+
1486.13,1110,-138737,NM_014448,+
1486.14,1111,-136480,NM_014448,+
1486.15,1112,-134091,NM_014448,+
1486.16,1113,-134037,NM_014448,+
1486.17,1114,-107693,NM_014448,+
1486.18,1115,-107566,NM_014448,+
1486.19,1116,-104969,NM_014448,+
1486.2,1117,-104960,NM_014448,+
1486.21,1118,-104951,NM_014448,+
1486.22,1119,-104950,NM_014448,+
1486.23,1120,-104935,NM_014448,+
1486.24,1121,-104931,NM_014448,+
1486.25,1122,-103331,NM_014448,+
1486.26,1123,-94217,NM_014448,+
1486.27,1124,-88101,NM_014448,+
1486.28,1125,-87683,NM_014448,+
1486.29,1126,-87619,NM_014448,+
1486.3,1127,-87615,NM_014448,+
1486.31,1128,-69701,NM_014448,+
1486.32,1129,-69581,NM_014448,+
1486.33,1130,-69580,NM_014448,+
1486.34,1131,-69570,NM_014448,+
1486.35,1132,-68483,NM_014448,+
1486.36,1133,-68479,NM_014448,+
1486.37,1134,-68451,NM_014448,+
1486.38,1135,-60918,NM_014448,+
1486.39,1136,-60912,NM_014448,+
1486.4,1137,-60577,NM_014448,+
1486.41,1138,-59888,NM_014448,+
1486.42,1139,-59866,NM_014448,+
1486.43,1140,-59860,NM_014448,+
1486.44,1141,-55112,NM_014448,+
1486.45,1142,-51124,NM_014448,+
1486.46,1143,-50122,NM_014448,+
1486.47,1144,-50060,NM_014448,+
1486.48,1145,-49255,NM_014448,+
1486.49,1146,-49164,NM_014448,+
1486.5,1147,-43146,NM_014448,+
1486.51,1148,-43135,NM_014448,+
1486.52,1149,-43128,NM_014448,+
1486.53,1150,-43124,NM_014448,+
1486.54,1151,-43061,NM_014448,+
1486.55,1152,-42881,NM_014448,+
1486.56,1153,-42869,NM_014448,+
1486.57,1154,-42861,NM_014448,+
1486.58,1155,-35294,NM_014448,+
1486.59,1156,-34182,NM_014448,+
1486.6,1157,-33667,NM_014448,+
1486.61,1158,-33653,NM_014448,+
1486.62,1159,-29088,NM_014448,+
1486.63,1160,-29086,NM_014448,+
1486.64,1161,-28898,NM_014448,+
1486.65,1162,-28890,NM_014448,+
1486.66,1163,-28868,NM_014448,+
1486.67,1164,-28744,NM_014448,+
1486.68,1165,-26073,NM_014448,+
1486.69,1166,-25486,NM_014448,+
1486.7,1167,-23937,NM_014448,+
1486.71,1168,-23932,NM_014448,+
1486.72,1169,-23928,NM_014448,+
1486.73,1170,-23911,NM_014448,+
1486.74,1171,-22631,NM_014448,+
1486.75,1172,-19675,NM_014448,+
1486.76,1173,-19647,NM_014448,+
1486.77,1174,3928,NM_014448,+
1486.78,1175,3994,NM_014448,+
1486.79,1176,6165,NM_014448,+
1486.8,1177,8667,NM_014448,+
1486.81,1178,8697,NM_014448,+
1486.82,1179,8715,NM_014448,+
1486.83,1180,14555,NM_014448,+
1486.84,1181,14572,NM_014448,+
1486.85,1182,25677,NM_014448,+
1486.86,1183,29621,NM_014448,+
1486.87,1184,45001,NM_014448,+
1486.88,1185,45002,NM_014448,+
1486.89,1186,45010,NM_014448,+
1486.9,1187,45061,NM_014448,+
1486.91,1188,45079,NM_014448,+
1486.92,1189,45245,NM_014448,+
1486.93,1190,45268,NM_014448,+
1486.94,1191,45400,NM_014448,+
1486.95,1192,46936,NM_014448,+
1486.96,1193,47263,NM_014448,+
1486.97,1194,49303,NM_014448,+
1486.98,1195,49582,NM_014448,+
1486.99,1196,49591,NM_014448,+
1486.1,1197,49641,NM_014448,+
1486.101,1198,49650,NM_014448,+
1486.102,1199,49659,NM_014448,+
1487,1200,52968,NR_030277,-
1487.1,1201,52958,NR_030277,-
1487.2,1202,52947,NR_030277,-
1487.3,1203,52936,NR_030277,-
1487.4,1204,50950,NR_030277,-
1487.5,1205,41185,NR_030277,-
1487.6,1206,36437,NR_030277,-
1487.7,1207,21987,NR_030277,-
1487.8,1208,21969,NR_030277,-
1487.9,1209,21913,NR_030277,-
1487.1,1210,21908,NR_030277,-
1487.11,1211,18645,NR_030277,-
1487.12,1212,17194,NR_030277,-
1487.13,1213,17132,NR_030277,-
1487.14,1214,17124,NR_030277,-
1487.15,1215,15079,NR_030277,-
1487.16,1216,12417,NR_030277,-
1487.17,1217,12408,NR_030277,-
1487.18,1218,12392,NR_030277,-
1487.19,1219,12386,NR_030277,-
1487.2,1220,10059,NR_030277,-
1487.21,1221,3309,NR_030277,-
1487.22,1222,-2448,NR_030277,-
1487.23,1223,-18224,NR_030277,-
1487.24,1224,-18258,NR_030277,-
1487.25,1225,-20335,NR_030277,-
1487.26,1226,-24030,NR_030277,-
1487.27,1227,-24043,NR_030277,-
1487.28,1228,-24089,NR_030277,-
265,1229,21148,NM_001409,-
265.1,1230,21059,NM_001409,-
265.2,1231,21037,NM_001409,-
265.3,1232,21016,NM_001409,-
265.4,1233,13235,NM_001409,-
265.5,1234,13161,NM_001409,-
265.6,1235,13153,NM_001409,-
265.7,1236,11299,NM_001409,-
265.8,1237,9316,NM_001409,-
265.9,1238,-1049,NM_001409,-
265.1,1239,-5600,NM_001409,-
265.11,1240,-6363,NM_001409,-
265.12,1241,-6410,NM_001409,-
265.13,1242,-6411,NM_001409,-
1506,1243,-1631,NM_182752,+
1506.1,1244,-1629,NM_182752,+
1506.2,1245,-1615,NM_182752,+
1499,1246,-876,NM_017818,-
1499.1,1247,-900,NM_017818,-
1499.2,1248,-902,NM_017818,-
1499.3,1249,-975,NM_017818,-
1499.4,1250,-979,NM_017818,-
1499.5,1251,-989,NM_017818,-
1499.6,1252,-990,NM_017818,-
1499.7,1253,-1002,NM_017818,-
1499.8,1254,-1003,NM_017818,-
1499.9,1255,-1004,NM_017818,-
1499.1,1256,-1005,NM_017818,-
1499.11,1257,-1008,NM_017818,-
1499.12,1258,-1009,NM_017818,-
1499.13,1259,-1023,NM_017818,-
1499.14,1260,-1181,NM_017818,-
1499.15,1261,-1192,NM_017818,-
1499.16,1262,-1199,NM_017818,-
1499.17,1263,-1201,NM_017818,-
1499.18,1264,-1207,NM_017818,-
1499.19,1265,-1208,NM_017818,-
1488,1266,-798,NM_001204184,+
1488.1,1267,-746,NM_001204184,+
1488.2,1268,-745,NM_001204184,+
1504,1269,18986,NM_001204188,+
1504.1,1270,19002,NM_001204188,+
1504.2,1271,19003,NM_001204188,+
1504.3,1272,19014,NM_001204188,+
1504.4,1273,19033,NM_001204188,+
1489,1274,-17374,NM_001126242,+
1489.1,1275,-17356,NM_001126242,+
1489.2,1276,-8905,NM_001126242,+
1497,1277,16346,NM_001204192,+
1494,1278,23504,NR_033712,-
1494.1,1279,23433,NR_033712,-
1494.2,1280,23424,NR_033712,-
1494.3,1281,23423,NR_033712,-
1494.4,1282,23366,NR_033712,-
1494.5,1283,19494,NR_033712,-
1494.6,1284,19343,NR_033712,-
1494.7,1285,19340,NR_033712,-
1494.8,1286,19291,NR_033712,-
1494.9,1287,19281,NR_033712,-
1494.1,1288,19275,NR_033712,-
1494.11,1289,19110,NR_033712,-
1494.12,1290,19102,NR_033712,-
1494.13,1291,18705,NR_033712,-
1511,1292,-1130,NM_001288583,+
1510,1293,2409,NM_001163724,+
1510.1,1294,3990,NM_001163724,+
267,1295,936,NM_001282669,+
1512,1296,19053,NM_207356,-
1513,1297,10944,NR_024455,+
1513.1,1298,10953,NR_024455,+
1514,1299,4680,NR_040065,+
1514.1,1300,14370,NR_040065,+
1514.2,1301,14382,NR_040065,+
1514.3,1302,14384,NR_040065,+
1514.4,1303,15064,NR_040065,+
1514.5,1304,15082,NR_040065,+
1514.6,1305,40945,NR_040065,+
1514.7,1306,60064,NR_040065,+
1514.8,1307,78292,NR_040065,+
1514.9,1308,115133,NR_040065,+
1514.1,1309,115145,NR_040065,+
1514.11,1310,115166,NR_040065,+
1514.12,1311,181418,NR_040065,+
1514.13,1312,181422,NR_040065,+
1514.14,1313,220890,NR_040065,+
1515,1314,-86115,NR_027088,+
1515.1,1315,48799,NR_027088,+
1515.2,1316,69688,NR_027088,+
1515.3,1317,87974,NR_027088,+
1515.4,1318,93377,NR_027088,+
1515.5,1319,93380,NR_027088,+
268,1320,-60208,NM_018836,+
268.1,1321,-26750,NM_018836,+
268.2,1322,-26685,NM_018836,+
268.3,1323,-1115,NM_018836,+
268.4,1324,-1096,NM_018836,+
268.5,1325,-1072,NM_018836,+
268.6,1326,-1071,NM_018836,+
268.7,1327,-1065,NM_018836,+
268.8,1328,-1056,NM_018836,+
268.9,1329,-1055,NM_018836,+
268.1,1330,-1045,NM_018836,+
268.11,1331,-1044,NM_018836,+
268.12,1332,-1042,NM_018836,+
268.13,1333,-1041,NM_018836,+
268.14,1334,-1033,NM_018836,+
268.15,1335,-1028,NM_018836,+
268.16,1336,-742,NM_018836,+
268.17,1337,-739,NM_018836,+
268.18,1338,-721,NM_018836,+
268.19,1339,-720,NM_018836,+
268.2,1340,-711,NM_018836,+
268.21,1341,-710,NM_018836,+
268.22,1342,-701,NM_018836,+
268.23,1343,-558,NM_018836,+
268.24,1344,-539,NM_018836,+
268.25,1345,-527,NM_018836,+
268.26,1346,-526,NM_018836,+
268.27,1347,-519,NM_018836,+
268.28,1348,-503,NM_018836,+
268.29,1349,-249,NM_018836,+
268.3,1350,-244,NM_018836,+
268.31,1351,-242,NM_018836,+
268.32,1352,-238,NM_018836,+
268.33,1353,-237,NM_018836,+
268.34,1354,-227,NM_018836,+
268.35,1355,-226,NM_018836,+
268.36,1356,-223,NM_018836,+
268.37,1357,-222,NM_018836,+
268.38,1358,-215,NM_018836,+
268.39,1359,-214,NM_018836,+
268.4,1360,-206,NM_018836,+
268.41,1361,-205,NM_018836,+
268.42,1362,-190,NM_018836,+
268.43,1363,-187,NM_018836,+
268.44,1364,-183,NM_018836,+
268.45,1365,-182,NM_018836,+
268.46,1366,-180,NM_018836,+
268.47,1367,-179,NM_018836,+
268.48,1368,-177,NM_018836,+
268.49,1369,-176,NM_018836,+
268.5,1370,-154,NM_018836,+
268.51,1371,-150,NM_018836,+
268.52,1372,-144,NM_018836,+
268.53,1373,-142,NM_018836,+
268.54,1374,-131,NM_018836,+
268.55,1375,-129,NM_018836,+
268.56,1376,-125,NM_018836,+
268.57,1377,-121,NM_018836,+
268.58,1378,-119,NM_018836,+
268.59,1379,-116,NM_018836,+
268.6,1380,-91,NM_018836,+
268.61,1381,-88,NM_018836,+
268.62,1382,-80,NM_018836,+
268.63,1383,-77,NM_018836,+
268.64,1384,-75,NM_018836,+
268.65,1385,-67,NM_018836,+
269,1386,10,NM_001042478,+
269.1,1387,17,NM_001042478,+
269.2,1388,23,NM_001042478,+
269.3,1389,25,NM_001042478,+
269.4,1390,47,NM_001042478,+
269.5,1391,50,NM_001042478,+
269.6,1392,52,NM_001042478,+
269.7,1393,58,NM_001042478,+
269.8,1394,60,NM_001042478,+
269.9,1395,61,NM_001042478,+
269.1,1396,67,NM_001042478,+
269.11,1397,72,NM_001042478,+
269.12,1398,77,NM_001042478,+
269.13,1399,83,NM_001042478,+
269.14,1400,89,NM_001042478,+
269.15,1401,36467,NM_001042478,+
269.16,1402,37005,NM_001042478,+
269.17,1403,37006,NM_001042478,+
269.18,1404,37032,NM_001042478,+
269.19,1405,41489,NM_001042478,+
269.2,1406,41546,NM_001042478,+
269.21,1407,56021,NM_001042478,+
269.22,1408,56622,NM_001042478,+
269.23,1409,56628,NM_001042478,+
269.24,1410,57420,NM_001042478,+
269.25,1411,117857,NM_001042478,+
269.26,1412,117866,NM_001042478,+
269.27,1413,136114,NM_001042478,+
269.28,1414,302974,NM_001042478,+
269.29,1415,320190,NM_001042478,+
269.3,1416,391494,NM_001042478,+
1516,1417,-420903,NR_039612,+
1516.1,1418,-295707,NR_039612,+
1516.2,1419,-288722,NR_039612,+
1516.3,1420,-288509,NR_039612,+
1516.4,1421,-256590,NR_039612,+
1516.5,1422,-153801,NR_039612,+
1516.6,1423,-112258,NR_039612,+
1516.7,1424,-112237,NR_039612,+
1516.8,1425,-109536,NR_039612,+
1516.9,1426,-109092,NR_039612,+
1516.1,1427,-86243,NR_039612,+
1516.11,1428,-86239,NR_039612,+
1516.12,1429,-83032,NR_039612,+
1516.13,1430,-73180,NR_039612,+
1516.14,1431,-56388,NR_039612,+
1516.15,1432,-56355,NR_039612,+
1516.16,1433,-37923,NR_039612,+
1516.17,1434,-37895,NR_039612,+
1516.18,1435,31530,NR_039612,+
1517,1436,115851,NR_039838,-
1517.1,1437,115839,NR_039838,-
1517.2,1438,108823,NR_039838,-
1517.3,1439,107812,NR_039838,-
1517.4,1440,107807,NR_039838,-
1517.5,1441,107780,NR_039838,-
1517.6,1442,83342,NR_039838,-
1517.7,1443,80039,NR_039838,-
1517.8,1444,79976,NR_039838,-
1517.9,1445,40760,NR_039838,-
1517.1,1446,40752,NR_039838,-
1517.11,1447,40739,NR_039838,-
1517.12,1448,40705,NR_039838,-
1517.13,1449,39827,NR_039838,-
1517.14,1450,21834,NR_039838,-
1517.15,1451,17525,NR_039838,-
1517.16,1452,17464,NR_039838,-
275,1453,-54070,NM_001199861,+
275.1,1454,-1269,NM_001199861,+
274,1455,2413,NM_003636,+
274.1,1456,2474,NM_003636,+
274.2,1457,2479,NM_003636,+
272,1458,11628,NM_001199863,+
272.1,1459,20022,NM_001199863,+
272.2,1460,20025,NM_001199863,+
272.3,1461,20051,NM_001199863,+
272.4,1462,20052,NM_001199863,+
272.5,1463,20137,NM_001199863,+
272.6,1464,20968,NM_001199863,+
272.7,1465,31530,NM_001199863,+
272.8,1466,31536,NM_001199863,+
272.9,1467,31548,NM_001199863,+
272.1,1468,31551,NM_001199863,+
272.11,1469,34452,NM_001199863,+
272.12,1470,37574,NM_001199863,+
272.13,1471,43113,NM_001199863,+
272.14,1472,44355,NM_001199863,+
272.15,1473,49151,NM_001199863,+
272.16,1474,49162,NM_001199863,+
272.17,1475,49286,NM_001199863,+
272.18,1476,49311,NM_001199863,+
272.19,1477,51994,NM_001199863,+
272.2,1478,53345,NM_001199863,+
272.21,1479,56556,NM_001199863,+
272.22,1480,56557,NM_001199863,+
272.23,1481,58270,NM_001199863,+
272.24,1482,63891,NM_001199863,+
272.25,1483,63896,NM_001199863,+
272.26,1484,63903,NM_001199863,+
272.27,1485,63904,NM_001199863,+
272.28,1486,65666,NM_001199863,+
272.29,1487,65667,NM_001199863,+
272.3,1488,65674,NM_001199863,+
272.31,1489,65696,NM_001199863,+
1520,1490,52443,NM_015557,-
1520.1,1491,52438,NM_015557,-
1520.2,1492,52429,NM_015557,-
1520.3,1493,42090,NM_015557,-
1520.4,1494,19164,NM_015557,-
1520.5,1495,19155,NM_015557,-
1520.6,1496,437,NM_015557,-
1520.7,1497,379,NM_015557,-
1520.8,1498,354,NM_015557,-
1520.9,1499,-422,NM_015557,-
1520.1,1500,-449,NM_015557,-
1519,1501,116,NM_207396,+
1519.1,1502,123,NM_207396,+
1519.2,1503,126,NM_207396,+
1519.3,1504,139,NM_207396,+
